date,office_name,monthly_registrations,year,month,quarter,month_name,lag_1,lag_2,lag_3,rolling_mean_3,rolling_std_3,growth_rate
2021-04-01,Amethi Arto,17,2021,4,2,April,34.0,26.0,23.0,25.666666666666668,8.504900548115382,-0.5
2021-05-01,Amethi Arto,9,2021,5,2,May,17.0,34.0,26.0,20.0,12.767145334803704,-0.4705882352941176
2021-06-01,Amethi Arto,14,2021,6,2,June,9.0,17.0,34.0,13.333333333333334,4.041451884327381,0.5555555555555556
2021-07-01,Amethi Arto,35,2021,7,3,July,14.0,9.0,17.0,19.33333333333333,13.796134724383252,1.5
2021-08-01,Amethi Arto,33,2021,8,3,August,35.0,14.0,9.0,27.33333333333333,11.590225767142474,-0.0571428571428571
2021-09-01,Amethi Arto,28,2021,9,3,September,33.0,35.0,14.0,32.0,3.605551275463993,-0.1515151515151515
2021-10-01,Amethi Arto,46,2021,10,4,October,28.0,33.0,35.0,35.666666666666664,9.291573243177572,0.6428571428571428
2021-11-01,Amethi Arto,52,2021,11,4,November,46.0,28.0,33.0,42.0,12.489995996796798,0.1304347826086955
2021-12-01,Amethi Arto,105,2021,12,4,December,52.0,46.0,28.0,67.66666666666667,32.47049943153529,1.0192307692307692
2022-01-01,Amethi Arto,86,2022,1,1,January,105.0,52.0,46.0,81.0,26.8514431641951,-0.1809523809523809
2022-02-01,Amethi Arto,76,2022,2,1,February,86.0,105.0,52.0,89.0,14.730919862656227,-0.1162790697674418
2022-03-01,Amethi Arto,106,2022,3,1,March,76.0,86.0,105.0,89.33333333333333,15.27525231651946,0.394736842105263
2022-04-01,Amethi Arto,116,2022,4,2,April,106.0,76.0,86.0,99.33333333333331,20.816659994661325,0.0943396226415094
2022-05-01,Amethi Arto,139,2022,5,2,May,116.0,106.0,76.0,120.33333333333331,16.921386861996076,0.1982758620689655
2022-06-01,Amethi Arto,138,2022,6,2,June,139.0,116.0,106.0,131.0,13.000000000000004,-0.0071942446043165
2022-07-01,Amethi Arto,114,2022,7,3,July,138.0,139.0,116.0,130.33333333333334,14.153915830374771,-0.1739130434782608
2022-08-01,Amethi Arto,143,2022,8,3,August,114.0,138.0,139.0,131.66666666666666,15.502687938977983,0.2543859649122806
2022-09-01,Amethi Arto,126,2022,9,3,September,143.0,114.0,138.0,127.66666666666669,14.57166199626294,-0.1188811188811188
2022-10-01,Amethi Arto,126,2022,10,4,October,126.0,143.0,114.0,131.66666666666666,9.814954576223643,0.0
2022-11-01,Amethi Arto,195,2022,11,4,November,126.0,126.0,143.0,149.0,39.83716857408417,0.5476190476190477
2022-12-01,Amethi Arto,93,2022,12,4,December,195.0,126.0,126.0,138.0,52.04805471869242,-0.523076923076923
2023-01-01,Amethi Arto,156,2023,1,1,January,93.0,195.0,126.0,148.0,51.46843692983107,0.6774193548387097
2023-02-01,Amethi Arto,173,2023,2,1,February,156.0,93.0,195.0,140.66666666666666,42.146569650842686,0.108974358974359
2023-03-01,Amethi Arto,189,2023,3,1,March,173.0,156.0,93.0,172.66666666666666,16.50252505931537,0.0924855491329479
2023-04-01,Amethi Arto,149,2023,4,2,April,189.0,173.0,156.0,170.33333333333334,20.132891827388622,-0.2116402116402116
2023-05-01,Amethi Arto,196,2023,5,2,May,149.0,189.0,173.0,178.0,25.3574446662119,0.3154362416107383
2023-06-01,Amethi Arto,152,2023,6,2,June,196.0,149.0,189.0,165.66666666666666,26.312227829154484,-0.2244897959183673
2023-07-01,Amethi Arto,188,2023,7,3,July,152.0,196.0,149.0,178.66666666666666,23.43786110832923,0.2368421052631579
2023-08-01,Amethi Arto,179,2023,8,3,August,188.0,152.0,196.0,173.0,18.73499399519515,-0.0478723404255319
2023-09-01,Amethi Arto,245,2023,9,3,September,179.0,188.0,152.0,204.0,35.79106033634654,0.3687150837988826
2023-10-01,Amethi Arto,190,2023,10,4,October,245.0,179.0,188.0,204.66666666666663,35.36005279030748,-0.2244897959183673
2023-11-01,Amethi Arto,192,2023,11,4,November,190.0,245.0,179.0,209.0,31.19294792096442,0.0105263157894737
2023-12-01,Amethi Arto,263,2023,12,4,December,192.0,190.0,245.0,215.0,41.58124577258357,0.3697916666666667
2024-01-01,Amethi Arto,204,2024,1,1,January,263.0,192.0,190.0,219.66666666666663,38.00438571182716,-0.2243346007604563
2024-02-01,Amethi Arto,224,2024,2,1,February,204.0,263.0,192.0,230.33333333333331,30.00555504124748,0.0980392156862746
2024-03-01,Amethi Arto,190,2024,3,1,March,224.0,204.0,263.0,206.0,17.088007490635032,-0.1517857142857143
2024-04-01,Amethi Arto,200,2024,4,2,April,190.0,224.0,204.0,204.66666666666663,17.47378989610818,0.0526315789473683
2024-05-01,Amethi Arto,227,2024,5,2,May,200.0,190.0,224.0,205.66666666666663,19.139836293274097,0.135
2019-01-01,Arto Office Rampur,43,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Arto Office Rampur,28,2019,2,1,February,43.0,0.0,0.0,0.0,0.0,-0.3488372093023255
2019-03-01,Arto Office Rampur,48,2019,3,1,March,28.0,43.0,0.0,39.66666666666666,10.408329997330664,0.7142857142857142
2019-04-01,Arto Office Rampur,28,2019,4,2,April,48.0,28.0,43.0,34.666666666666664,11.547005383792516,-0.4166666666666666
2019-05-01,Arto Office Rampur,37,2019,5,2,May,28.0,48.0,28.0,37.66666666666666,10.016652800877813,0.3214285714285714
2019-06-01,Arto Office Rampur,45,2019,6,2,June,37.0,28.0,48.0,36.66666666666666,8.504900548115382,0.2162162162162162
2019-07-01,Arto Office Rampur,49,2019,7,3,July,45.0,37.0,28.0,43.66666666666666,6.110100926607787,0.0888888888888888
2019-08-01,Arto Office Rampur,47,2019,8,3,August,49.0,45.0,37.0,47.0,2.0000000000000053,-0.0408163265306122
2019-09-01,Arto Office Rampur,41,2019,9,3,September,47.0,49.0,45.0,45.66666666666666,4.163331998932267,-0.127659574468085
2019-10-01,Arto Office Rampur,37,2019,10,4,October,41.0,47.0,49.0,41.66666666666666,5.033222956847166,-0.097560975609756
2019-11-01,Arto Office Rampur,53,2019,11,4,November,37.0,41.0,47.0,43.66666666666666,8.32666399786453,0.4324324324324324
2019-12-01,Arto Office Rampur,240,2019,12,4,December,53.0,37.0,41.0,110.0,112.86717857729944,3.5283018867924527
2020-01-01,Arto Office Rampur,238,2020,1,1,January,240.0,53.0,37.0,177.0,107.39180601889512,-0.0083333333333333
2020-02-01,Arto Office Rampur,210,2020,2,1,February,238.0,240.0,53.0,229.33333333333331,16.772994167212172,-0.1176470588235294
2020-03-01,Arto Office Rampur,88,2020,3,1,March,210.0,238.0,240.0,178.66666666666666,79.75796720913424,-0.5809523809523809
2020-06-01,Arto Office Rampur,55,2020,6,2,June,88.0,210.0,238.0,117.66666666666669,81.64761682580412,-0.375
2020-07-01,Arto Office Rampur,49,2020,7,3,July,55.0,88.0,210.0,64.0,20.99999999999998,-0.1090909090909091
2020-08-01,Arto Office Rampur,21,2020,8,3,August,49.0,55.0,88.0,41.66666666666666,18.147543451754903,-0.5714285714285714
2020-09-01,Arto Office Rampur,34,2020,9,3,September,21.0,49.0,55.0,34.666666666666664,14.011899704655768,0.6190476190476191
2020-10-01,Arto Office Rampur,42,2020,10,4,October,34.0,21.0,49.0,32.333333333333336,10.598742063723051,0.2352941176470588
2020-11-01,Arto Office Rampur,54,2020,11,4,November,42.0,34.0,21.0,43.333333333333336,10.066445913694292,0.2857142857142858
2020-12-01,Arto Office Rampur,74,2020,12,4,December,54.0,42.0,34.0,56.66666666666666,16.1658075373095,0.3703703703703704
2021-01-01,Arto Office Rampur,55,2021,1,1,January,74.0,54.0,42.0,61.0,11.269427669584616,-0.2567567567567568
2021-02-01,Arto Office Rampur,51,2021,2,1,February,55.0,74.0,54.0,60.0,12.288205727444485,-0.0727272727272727
2021-03-01,Arto Office Rampur,51,2021,3,1,March,51.0,55.0,74.0,52.333333333333336,2.3094010767583684,0.0
2021-04-01,Arto Office Rampur,24,2021,4,2,April,51.0,51.0,55.0,42.0,15.588457268119877,-0.5294117647058824
2021-05-01,Arto Office Rampur,23,2021,5,2,May,24.0,51.0,51.0,32.666666666666664,15.88500340992512,-0.0416666666666666
2021-06-01,Arto Office Rampur,14,2021,6,2,June,23.0,24.0,51.0,20.33333333333333,5.507570547286036,-0.3913043478260869
2021-07-01,Arto Office Rampur,58,2021,7,3,July,14.0,23.0,24.0,31.666666666666668,23.24507116214817,3.1428571428571432
2021-08-01,Arto Office Rampur,40,2021,8,3,August,58.0,14.0,23.0,37.333333333333336,22.120880030716062,-0.3103448275862068
2021-09-01,Arto Office Rampur,48,2021,9,3,September,40.0,58.0,14.0,48.66666666666666,9.018499505645751,0.1999999999999999
2021-10-01,Arto Office Rampur,51,2021,10,4,October,48.0,40.0,58.0,46.333333333333336,5.6862407030772655,0.0625
2021-11-01,Arto Office Rampur,37,2021,11,4,November,51.0,48.0,40.0,45.333333333333336,7.371114795831946,-0.2745098039215686
2021-12-01,Arto Office Rampur,79,2021,12,4,December,37.0,51.0,48.0,55.66666666666666,21.38535324312724,1.135135135135135
2022-01-01,Arto Office Rampur,65,2022,1,1,January,79.0,37.0,51.0,60.333333333333336,21.38535324312724,-0.1772151898734176
2022-02-01,Arto Office Rampur,42,2022,2,1,February,65.0,79.0,37.0,62.0,18.681541692269388,-0.3538461538461538
2022-03-01,Arto Office Rampur,44,2022,3,1,March,42.0,65.0,79.0,50.333333333333336,12.741009902410902,0.0476190476190476
2022-04-01,Arto Office Rampur,64,2022,4,2,April,44.0,42.0,65.0,50.0,12.165525060596412,0.4545454545454546
2022-05-01,Arto Office Rampur,72,2022,5,2,May,64.0,44.0,42.0,60.0,14.422205101855935,0.125
2022-06-01,Arto Office Rampur,81,2022,6,2,June,72.0,64.0,44.0,72.33333333333333,8.504900548115346,0.125
2022-07-01,Arto Office Rampur,189,2022,7,3,July,81.0,72.0,64.0,114.0,65.10760324263211,1.3333333333333337
2022-08-01,Arto Office Rampur,164,2022,8,3,August,189.0,81.0,72.0,144.66666666666666,56.53612414495119,-0.1322751322751323
2022-09-01,Arto Office Rampur,133,2022,9,3,September,164.0,189.0,81.0,162.0,28.053520278211067,-0.1890243902439023
2022-10-01,Arto Office Rampur,70,2022,10,4,October,133.0,164.0,189.0,122.33333333333331,47.89919971495696,-0.4736842105263158
2022-11-01,Arto Office Rampur,99,2022,11,4,November,70.0,133.0,164.0,100.66666666666669,31.53305144341937,0.4142857142857143
2022-12-01,Arto Office Rampur,72,2022,12,4,December,99.0,70.0,133.0,80.33333333333333,16.196707484341765,-0.2727272727272727
2023-01-01,Arto Office Rampur,98,2023,1,1,January,72.0,99.0,70.0,89.66666666666667,15.307950004273351,0.3611111111111111
2023-02-01,Arto Office Rampur,120,2023,2,1,February,98.0,72.0,99.0,96.66666666666669,24.027761721253448,0.2244897959183673
2023-03-01,Arto Office Rampur,157,2023,3,1,March,120.0,98.0,72.0,125.0,29.816103031751133,0.3083333333333333
2023-04-01,Arto Office Rampur,107,2023,4,2,April,157.0,120.0,98.0,128.0,25.942243542145675,-0.3184713375796179
2023-05-01,Arto Office Rampur,165,2023,5,2,May,107.0,157.0,120.0,143.0,31.43246729100341,0.5420560747663552
2023-06-01,Arto Office Rampur,141,2023,6,2,June,165.0,107.0,157.0,137.66666666666666,29.143323992525843,-0.1454545454545455
2023-07-01,Arto Office Rampur,116,2023,7,3,July,141.0,165.0,107.0,140.66666666666666,24.501700621249384,-0.1773049645390071
2023-08-01,Arto Office Rampur,181,2023,8,3,August,116.0,141.0,165.0,146.0,32.78719262150999,0.5603448275862069
2023-09-01,Arto Office Rampur,113,2023,9,3,September,181.0,116.0,141.0,136.66666666666666,38.423083339749454,-0.3756906077348066
2023-10-01,Arto Office Rampur,140,2023,10,4,October,113.0,181.0,116.0,144.66666666666666,34.23935357645252,0.238938053097345
2023-11-01,Arto Office Rampur,136,2023,11,4,November,140.0,113.0,181.0,129.66666666666666,14.571661996262874,-0.0285714285714285
2023-12-01,Arto Office Rampur,238,2023,12,4,December,136.0,140.0,113.0,171.33333333333334,57.769657549039806,0.75
2024-01-01,Arto Office Rampur,257,2024,1,1,January,238.0,136.0,140.0,210.33333333333331,65.07175526550157,0.0798319327731091
2024-02-01,Arto Office Rampur,125,2024,2,1,February,257.0,238.0,136.0,206.66666666666663,71.36058669415023,-0.5136186770428015
2024-03-01,Arto Office Rampur,154,2024,3,1,March,125.0,257.0,238.0,178.66666666666666,69.37098336720713,0.2319999999999999
2024-04-01,Arto Office Rampur,120,2024,4,2,April,154.0,125.0,257.0,133.0,18.35755975068569,-0.2207792207792207
2024-05-01,Arto Office Rampur,176,2024,5,2,May,120.0,154.0,125.0,150.0,28.213471959331688,0.4666666666666665
2019-02-01,Auraiya,3,2019,2,1,February,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,Auraiya,4,2019,3,1,March,3.0,0.0,0.0,0.0,0.0,0.3333333333333332
2019-04-01,Auraiya,5,2019,4,2,April,4.0,3.0,0.0,4.0,1.0,0.25
2019-05-01,Auraiya,1,2019,5,2,May,5.0,4.0,3.0,3.333333333333333,2.0816659994661326,-0.8
2019-06-01,Auraiya,2,2019,6,2,June,1.0,5.0,4.0,2.6666666666666665,2.0816659994661326,1.0
2019-08-01,Auraiya,1,2019,8,3,August,2.0,1.0,5.0,1.3333333333333333,0.577350269189625,-0.5
2019-09-01,Auraiya,3,2019,9,3,September,1.0,2.0,1.0,2.0,0.9999999999999996,2.0
2019-10-01,Auraiya,3,2019,10,4,October,3.0,1.0,2.0,2.333333333333333,1.154700538379251,0.0
2019-11-01,Auraiya,3,2019,11,4,November,3.0,3.0,1.0,3.0,0.0,0.0
2019-12-01,Auraiya,3,2019,12,4,December,3.0,3.0,3.0,3.0,0.0,0.0
2020-01-01,Auraiya,2,2020,1,1,January,3.0,3.0,3.0,2.6666666666666665,0.5773502691896247,-0.3333333333333333
2020-03-01,Auraiya,4,2020,3,1,March,2.0,3.0,3.0,3.0,0.9999999999999992,1.0
2020-07-01,Auraiya,2,2020,7,3,July,4.0,2.0,3.0,2.6666666666666665,1.154700538379251,-0.5
2020-08-01,Auraiya,3,2020,8,3,August,2.0,4.0,2.0,3.0,0.9999999999999994,0.5
2020-09-01,Auraiya,4,2020,9,3,September,3.0,2.0,4.0,3.0,0.9999999999999994,0.3333333333333332
2020-10-01,Auraiya,3,2020,10,4,October,4.0,3.0,2.0,3.333333333333333,0.5773502691896248,-0.25
2020-11-01,Auraiya,4,2020,11,4,November,3.0,4.0,3.0,3.6666666666666665,0.5773502691896248,0.3333333333333332
2021-01-01,Auraiya,1,2021,1,1,January,4.0,3.0,4.0,2.6666666666666665,1.5275252316519463,-0.75
2021-02-01,Auraiya,5,2021,2,1,February,1.0,4.0,3.0,3.333333333333333,2.0816659994661326,4.0
2021-03-01,Auraiya,2,2021,3,1,March,5.0,1.0,4.0,2.6666666666666665,2.0816659994661326,-0.6
2021-04-01,Auraiya,1,2021,4,2,April,2.0,5.0,1.0,2.6666666666666665,2.0816659994661326,-0.5
2021-06-01,Auraiya,9,2021,6,2,June,1.0,2.0,5.0,4.0,4.358898943540674,8.0
2021-07-01,Auraiya,1,2021,7,3,July,9.0,1.0,2.0,3.6666666666666665,4.618802153517007,-0.8888888888888888
2021-08-01,Auraiya,5,2021,8,3,August,1.0,9.0,1.0,5.0,4.0,4.0
2021-09-01,Auraiya,3,2021,9,3,September,5.0,1.0,9.0,3.0,2.0,-0.4
2021-10-01,Auraiya,8,2021,10,4,October,3.0,5.0,1.0,5.333333333333333,2.516611478423584,1.6666666666666663
2021-11-01,Auraiya,4,2021,11,4,November,8.0,3.0,5.0,5.0,2.6457513110645907,-0.5
2021-12-01,Auraiya,28,2021,12,4,December,4.0,8.0,3.0,13.333333333333334,12.858201014657274,6.0
2022-01-01,Auraiya,21,2022,1,1,January,28.0,4.0,8.0,17.666666666666668,12.342339054382414,-0.25
2022-02-01,Auraiya,12,2022,2,1,February,21.0,28.0,4.0,20.33333333333333,8.020806277010648,-0.4285714285714286
2022-03-01,Auraiya,11,2022,3,1,March,12.0,21.0,28.0,14.666666666666666,5.507570547286107,-0.0833333333333333
2022-04-01,Auraiya,27,2022,4,2,April,11.0,12.0,21.0,16.666666666666668,8.962886439832504,1.4545454545454546
2022-05-01,Auraiya,12,2022,5,2,May,27.0,11.0,12.0,16.666666666666668,8.962886439832506,-0.5555555555555556
2022-06-01,Auraiya,27,2022,6,2,June,12.0,27.0,11.0,22.0,8.660254037844389,1.25
2022-07-01,Auraiya,29,2022,7,3,July,27.0,12.0,27.0,22.666666666666668,9.291573243177572,0.0740740740740741
2022-08-01,Auraiya,70,2022,8,3,August,29.0,27.0,12.0,42.0,24.269322199023197,1.4137931034482758
2022-09-01,Auraiya,36,2022,9,3,September,70.0,29.0,27.0,45.0,21.93171219946131,-0.4857142857142857
2022-10-01,Auraiya,21,2022,10,4,October,36.0,70.0,29.0,42.333333333333336,25.1064400768674,-0.4166666666666666
2022-11-01,Auraiya,79,2022,11,4,November,21.0,36.0,70.0,45.333333333333336,30.105370506494907,2.761904761904762
2022-12-01,Auraiya,54,2022,12,4,December,79.0,21.0,36.0,51.333333333333336,29.091808698211484,-0.3164556962025316
2023-01-01,Auraiya,37,2023,1,1,January,54.0,79.0,21.0,56.66666666666666,21.1266025033211,-0.3148148148148147
2023-02-01,Auraiya,76,2023,2,1,February,37.0,54.0,79.0,55.66666666666666,19.55334583474995,1.054054054054054
2023-03-01,Auraiya,91,2023,3,1,March,76.0,37.0,54.0,68.0,27.874719729532707,0.1973684210526316
2023-04-01,Auraiya,62,2023,4,2,April,91.0,76.0,37.0,76.33333333333333,14.50287327853806,-0.3186813186813186
2023-05-01,Auraiya,67,2023,5,2,May,62.0,91.0,76.0,73.33333333333333,15.502687938977978,0.0806451612903225
2023-06-01,Auraiya,56,2023,6,2,June,67.0,62.0,91.0,61.66666666666666,5.507570547286088,-0.1641791044776119
2023-07-01,Auraiya,98,2023,7,3,July,56.0,67.0,62.0,73.66666666666667,21.77919496522617,0.75
2023-08-01,Auraiya,84,2023,8,3,August,98.0,56.0,67.0,79.33333333333333,21.38535324312725,-0.1428571428571429
2023-09-01,Auraiya,136,2023,9,3,September,84.0,98.0,56.0,106.0,26.907248094147416,0.6190476190476191
2023-10-01,Auraiya,86,2023,10,4,October,136.0,84.0,98.0,102.0,29.461839725312466,-0.3676470588235294
2023-11-01,Auraiya,128,2023,11,4,November,86.0,136.0,84.0,116.66666666666669,26.85764943797824,0.4883720930232558
2023-12-01,Auraiya,192,2023,12,4,December,128.0,86.0,136.0,135.33333333333334,53.37914698956263,0.5
2024-01-01,Auraiya,101,2024,1,1,January,192.0,128.0,86.0,140.33333333333334,46.736851983561465,-0.4739583333333333
2024-02-01,Auraiya,102,2024,2,1,February,101.0,192.0,128.0,131.66666666666666,52.252591642265294,0.0099009900990099
2024-03-01,Auraiya,132,2024,3,1,March,102.0,101.0,192.0,111.66666666666669,17.616280348965038,0.2941176470588236
2024-04-01,Auraiya,101,2024,4,2,April,132.0,102.0,101.0,111.66666666666669,17.616280348965038,-0.2348484848484848
2024-05-01,Auraiya,142,2024,5,2,May,101.0,132.0,102.0,125.0,21.377558326431924,0.4059405940594058
2019-01-01,Ayodhya Rto,36,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Ayodhya Rto,37,2019,2,1,February,36.0,0.0,0.0,0.0,0.0,0.0277777777777776
2019-03-01,Ayodhya Rto,52,2019,3,1,March,37.0,36.0,0.0,41.66666666666666,8.962886439832502,0.4054054054054055
2019-04-01,Ayodhya Rto,54,2019,4,2,April,52.0,37.0,36.0,47.66666666666666,9.291573243177572,0.0384615384615385
2019-05-01,Ayodhya Rto,52,2019,5,2,May,54.0,52.0,37.0,52.66666666666666,1.1547005383792757,-0.037037037037037
2019-06-01,Ayodhya Rto,52,2019,6,2,June,52.0,54.0,52.0,52.66666666666666,1.1547005383792757,0.0
2019-07-01,Ayodhya Rto,59,2019,7,3,July,52.0,52.0,54.0,54.333333333333336,4.041451884327386,0.1346153846153845
2019-08-01,Ayodhya Rto,67,2019,8,3,August,59.0,52.0,52.0,59.333333333333336,7.505553499465137,0.1355932203389831
2019-09-01,Ayodhya Rto,38,2019,9,3,September,67.0,59.0,52.0,54.66666666666666,14.977761292440649,-0.4328358208955224
2019-10-01,Ayodhya Rto,54,2019,10,4,October,38.0,67.0,59.0,53.0,14.52583904633395,0.4210526315789473
2019-11-01,Ayodhya Rto,42,2019,11,4,November,54.0,38.0,67.0,44.66666666666666,8.32666399786453,-0.2222222222222222
2019-12-01,Ayodhya Rto,55,2019,12,4,December,42.0,54.0,38.0,50.333333333333336,7.234178138070234,0.3095238095238095
2020-01-01,Ayodhya Rto,44,2020,1,1,January,55.0,42.0,54.0,47.0,7.0,-0.1999999999999999
2020-02-01,Ayodhya Rto,54,2020,2,1,February,44.0,55.0,42.0,51.0,6.082762530298219,0.2272727272727273
2020-03-01,Ayodhya Rto,39,2020,3,1,March,54.0,44.0,55.0,45.66666666666666,7.637626158259732,-0.2777777777777778
2020-05-01,Ayodhya Rto,7,2020,5,2,May,39.0,54.0,44.0,33.333333333333336,24.00694344004112,-0.8205128205128205
2020-06-01,Ayodhya Rto,23,2020,6,2,June,7.0,39.0,54.0,23.0,16.000000000000004,2.2857142857142856
2020-07-01,Ayodhya Rto,28,2020,7,3,July,23.0,7.0,39.0,19.33333333333333,10.969655114602896,0.2173913043478261
2020-08-01,Ayodhya Rto,29,2020,8,3,August,28.0,23.0,7.0,26.666666666666668,3.214550253664335,0.0357142857142858
2020-09-01,Ayodhya Rto,38,2020,9,3,September,29.0,28.0,23.0,31.666666666666668,5.507570547286111,0.3103448275862068
2020-10-01,Ayodhya Rto,52,2020,10,4,October,38.0,29.0,28.0,39.66666666666666,11.590225767142478,0.368421052631579
2020-11-01,Ayodhya Rto,73,2020,11,4,November,52.0,38.0,29.0,54.333333333333336,17.616280348965088,0.4038461538461537
2020-12-01,Ayodhya Rto,52,2020,12,4,December,73.0,52.0,38.0,59.0,12.124355652982146,-0.2876712328767123
2021-01-01,Ayodhya Rto,62,2021,1,1,January,52.0,73.0,52.0,62.333333333333336,10.503967504392492,0.1923076923076923
2021-02-01,Ayodhya Rto,62,2021,2,1,February,62.0,52.0,73.0,58.66666666666666,5.77350269189627,0.0
2021-03-01,Ayodhya Rto,87,2021,3,1,March,62.0,62.0,52.0,70.33333333333333,14.43375672974065,0.403225806451613
2021-04-01,Ayodhya Rto,54,2021,4,2,April,87.0,62.0,62.0,67.66666666666667,17.21433511156715,-0.3793103448275862
2021-06-01,Ayodhya Rto,42,2021,6,2,June,54.0,87.0,62.0,61.0,23.30236039546209,-0.2222222222222222
2021-07-01,Ayodhya Rto,55,2021,7,3,July,42.0,54.0,87.0,50.333333333333336,7.23417813807025,0.3095238095238095
2021-08-01,Ayodhya Rto,72,2021,8,3,August,55.0,42.0,54.0,56.333333333333336,15.044378795195684,0.3090909090909091
2021-09-01,Ayodhya Rto,120,2021,9,3,September,72.0,55.0,42.0,82.33333333333333,33.70954365359065,0.6666666666666667
2021-10-01,Ayodhya Rto,135,2021,10,4,October,120.0,72.0,55.0,109.0,32.908965343808674,0.125
2021-11-01,Ayodhya Rto,172,2021,11,4,November,135.0,120.0,72.0,142.33333333333334,26.764404221527773,0.2740740740740741
2021-12-01,Ayodhya Rto,180,2021,12,4,December,172.0,135.0,120.0,162.33333333333334,24.00694344004112,0.0465116279069768
